ID,Crop type,Water treatment,Fertiliser treatment,Total fresh weight (g),Head fresh weight (g),Bed,W5_10cm_Dielectric (e)_mean,W5_10cm_Temperature (C)_max,W5_10cm_Temperature (C)_mean,W5_10cm_Temperature (C)_std,W5_10cm_Volumetric Water Content (%)_sum,W5_30cm_Dielectric (e)_mean,W5_30cm_Temperature (C)_max,W5_30cm_Temperature (C)_mean,W5_30cm_Temperature (C)_std,W5_30cm_Volumetric Water Content (%)_sum,W6_10cm_Dielectric (e)_mean,W6_10cm_Temperature (C)_max,W6_10cm_Temperature (C)_mean,W6_10cm_Temperature (C)_std,W6_10cm_Volumetric Water Content (%)_sum,W6_30cm_Dielectric (e)_mean,W6_30cm_Temperature (C)_max,W6_30cm_Temperature (C)_mean,W6_30cm_Temperature (C)_std,W6_30cm_Volumetric Water Content (%)_sum,New_filename
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R1_0.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R1_1.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R2_0.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R2_1.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R3_0.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R3_1.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R4_0.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R4_1.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R5_0.png
4A74,0,0,1,1607.9,690.6,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A74_R5_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L1_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L1_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L2_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L2_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L3_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L3_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L4_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L4_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L5_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_L5_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R1_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R1_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R2_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R2_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R3_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R3_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R4_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R4_1.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R5_0.png
4A75,0,0,1,1737.5,774.9,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A75_R5_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L1_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L1_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L2_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L2_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L3_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L3_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L4_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L4_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L5_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_L5_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R1_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R1_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R2_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R2_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R3_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R3_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R4_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R4_1.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R5_0.png
4A84,0,0,1,1877.5,704.8,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A84_R5_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L1_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L1_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L2_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L2_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L3_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L3_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L4_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L4_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L5_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_L5_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R1_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R1_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R2_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R2_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R3_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R3_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R4_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R4_1.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R5_0.png
4A89,0,0,1,1105.1,373.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A89_R5_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L1_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L1_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L2_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L2_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L3_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L3_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L4_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L4_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L5_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_L5_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R1_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R1_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R2_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R2_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R3_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R3_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R4_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R4_1.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R5_0.png
4A86,0,0,1,1737.0,747.5,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A86_R5_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L1_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L1_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L2_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L2_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L3_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L3_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L4_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L4_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L5_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_L5_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R1_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R1_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R2_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R2_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R3_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R3_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R4_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R4_1.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R5_0.png
4A95,0,0,1,1451.5,657.2,4,10.5,25.5,20.1,2.3,23230.4,12.2,23.4,20.8,1.4,26951.0,9.5,26.3,20.6,2.9,19850.4,11.8,23.8,20.5,1.8,25032.1,4A95_R5_1.png
2A18,0,1,0,1920.8,912.4,2,10.7,24.5,19.2,2.2,23750.2,11.4,23.7,20.4,1.3,25238.6,10.3,25.4,19.7,2.6,21854.2,11.1,23.2,20.1,1.6,23522.0,2A18_L1_0.png
2A18,0,1,0,1920.8,912.4,2,10.7,24.5,19.2,2.2,23750.2,11.4,23.7,20.4,1.3,25238.6,10.3,25.4,19.7,2.6,21854.2,11.1,23.2,20.1,1.6,23522.0,2A18_L1_1.png
2A18,0,1,0,1920.8,912.4,2,10.7,24.5,19.2,2.2,23750.2,11.4,23.7,20.4,1.3,25238.6,10.3,25.4,19.7,2.6,21854.2,11.1,23.2,20.1,1.6,23522.0,2A18_L2_0.png
2A18,0,1,0,1920.8,912.4,2,10.7,24.5,19.2,2.2,23750.2,11.4,23.7,20.4,1.3,25238.6,10.3,25.4,19.7,2.6,21854.2,11.1,23.2,20.1,1.6,23522.0,2A18_L2_1.png
2A18,0,1,0,1920.8,912.4,2,10.7,24.5,19.2,2.2,23750.2,11.4,23.7,20.4,1.3,25238.6,10.3,25.4,19.7,2.6,21854.2,11.1,23.2,20.1,1.6,23522.0,2A18_L3_0.png
2A18,0,1,0,1920.8,912.4,2,10.7,24.5,19.2,2.2,23750.2,11.4,23.7,20.4,1.3,25238.6,10.3,25.4,19.7,2.6,21854.2,11.1,23.2,20.1,1.6,23522.0,2A18_L3_1.png
