ID,Crop type,Water treatment,Fertiliser treatment,Total fresh weight (g),Head fresh weight (g),Bed,W5_10cm_Dielectric (e)_mean,W5_10cm_Temperature (C)_max,W5_10cm_Temperature (C)_mean,W5_10cm_Temperature (C)_std,W5_10cm_Volumetric Water Content (%)_sum,W5_30cm_Dielectric (e)_mean,W5_30cm_Temperature (C)_max,W5_30cm_Temperature (C)_mean,W5_30cm_Temperature (C)_std,W5_30cm_Volumetric Water Content (%)_sum,W6_10cm_Dielectric (e)_mean,W6_10cm_Temperature (C)_max,W6_10cm_Temperature (C)_mean,W6_10cm_Temperature (C)_std,W6_10cm_Volumetric Water Content (%)_sum,W6_30cm_Dielectric (e)_mean,W6_30cm_Temperature (C)_max,W6_30cm_Temperature (C)_mean,W6_30cm_Temperature (C)_std,W6_30cm_Volumetric Water Content (%)_sum,New_filename
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_13.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_14.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_15.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_16.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_17.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_18.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_19.png
2S1,0,0,0,1626.2,806.0,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S1_20.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_1.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_2.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_3.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_4.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_5.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_6.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_7.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_8.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_9.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_10.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_11.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_12.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_13.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_14.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_15.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_16.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_17.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_18.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_19.png
2S2,0,0,0,1626.2,743.1,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S2_20.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_1.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_2.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_3.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_4.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_5.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_6.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_7.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_8.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_9.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_10.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_11.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_12.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_13.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_14.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_15.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_16.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_17.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_18.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_19.png
2S3,0,0,0,1626.2,426.8,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S3_20.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_1.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_2.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_3.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_4.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_5.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_6.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_7.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_8.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_9.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_10.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_11.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_12.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_13.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_14.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_15.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_16.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_17.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_18.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_19.png
2S4,0,0,0,716.6,62.9,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S4_20.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_1.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_2.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_3.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_4.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_5.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_6.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_7.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_8.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_9.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_10.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_11.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_12.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_13.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_14.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_15.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_16.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_17.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_18.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_19.png
2S5,0,0,0,1626.2,216.7,2,10.4,25.6,20.0,2.5,22931.4,10.4,23.4,20.8,1.4,23156.8,9.4,27.1,20.8,3.2,19753.5,9.9,24.4,20.8,1.9,20902.1,2S5_20.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_1.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_2.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_3.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_4.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_5.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_6.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_7.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_8.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_9.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_10.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_11.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_12.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_13.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_14.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_15.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_16.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_17.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_18.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_19.png
2S6,0,0,1,2158.2,956.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S6_20.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_1.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_2.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_3.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_4.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_5.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_6.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_7.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_8.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_9.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_10.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_11.png
2S7,0,0,1,1561.8,643.4,2,11.0,25.4,20.2,2.3,24411.1,13.2,23.2,20.7,1.4,29154.0,10.3,27.3,21.0,3.1,21753.7,13.1,24.4,20.7,1.9,27500.5,2S7_12.png
