New_filename,ID,Cropping,Crop_position,Bed,Camera,Timestamp
2A71_L5_1.png,2A71,1,TOP,2,LEFT,20171115T011904.538220
2A70_L1_0.png,2A70,0,BOTTOM,2,LEFT,20171115T011906.521342
2A70_L1_1.png,2A70,1,BOTTOM,2,LEFT,20171115T011906.521342
2A70_L2_0.png,2A70,0,BOTTOM,2,LEFT,20171115T011907.515776
2A70_L2_1.png,2A70,1,BOTTOM,2,LEFT,20171115T011907.515776
2A70_L3_0.png,2A70,0,CENTER,2,LEFT,20171115T011908.525180
2A70_L3_1.png,2A70,1,CENTER,2,LEFT,20171115T011908.525180
2A70_L4_0.png,2A70,0,TOP,2,LEFT,20171115T011909.516706
2A70_L4_1.png,2A70,1,TOP,2,LEFT,20171115T011909.516706
2A70_L5_0.png,2A70,0,TOP,2,LEFT,20171115T011910.521218
2A70_L5_1.png,2A70,1,TOP,2,LEFT,20171115T011910.521218
2A67_L1_0.png,2A67,0,BOTTOM,2,LEFT,20171115T011922.498164
2A67_L1_1.png,2A67,1,BOTTOM,2,LEFT,20171115T011922.498164
2A67_L2_0.png,2A67,0,BOTTOM,2,LEFT,20171115T011923.496840
2A67_L2_1.png,2A67,1,BOTTOM,2,LEFT,20171115T011923.496840
2A67_L3_0.png,2A67,0,CENTER,2,LEFT,20171115T011924.493883
2A67_L3_1.png,2A67,1,CENTER,2,LEFT,20171115T011924.493883
2A67_L4_0.png,2A67,0,TOP,2,LEFT,20171115T011925.519029
2A67_L4_1.png,2A67,1,TOP,2,LEFT,20171115T011925.519029
2A67_L5_0.png,2A67,0,TOP,2,LEFT,20171115T011926.510948
2A67_L5_1.png,2A67,1,TOP,2,LEFT,20171115T011926.510948
2A64_L1_0.png,2A64,0,BOTTOM,2,LEFT,20171115T011937.475055
2A64_L1_1.png,2A64,1,BOTTOM,2,LEFT,20171115T011937.475055
2A64_L2_0.png,2A64,0,BOTTOM,2,LEFT,20171115T011938.486866
2A64_L2_1.png,2A64,1,BOTTOM,2,LEFT,20171115T011938.486866
2A64_L3_0.png,2A64,0,CENTER,2,LEFT,20171115T011939.506302
2A64_L3_1.png,2A64,1,CENTER,2,LEFT,20171115T011939.506302
2A64_L4_0.png,2A64,0,TOP,2,LEFT,20171115T011940.484670
2A64_L4_1.png,2A64,1,TOP,2,LEFT,20171115T011940.484670
2A64_L5_0.png,2A64,0,TOP,2,LEFT,20171115T011941.484782
2A64_L5_1.png,2A64,1,TOP,2,LEFT,20171115T011941.484782
2A63_L1_0.png,2A63,0,BOTTOM,2,LEFT,20171115T011942.485918
2A63_L1_1.png,2A63,1,BOTTOM,2,LEFT,20171115T011942.485918
2A63_L2_0.png,2A63,0,BOTTOM,2,LEFT,20171115T011943.473308
2A63_L2_1.png,2A63,1,BOTTOM,2,LEFT,20171115T011943.473308
2A63_L3_0.png,2A63,0,CENTER,2,LEFT,20171115T011944.473413
2A63_L3_1.png,2A63,1,CENTER,2,LEFT,20171115T011944.473413
2A63_L4_0.png,2A63,0,TOP,2,LEFT,20171115T011945.475272
2A63_L4_1.png,2A63,1,TOP,2,LEFT,20171115T011945.475272
2A63_L5_0.png,2A63,0,TOP,2,LEFT,20171115T011946.475954
2A63_L5_1.png,2A63,1,TOP,2,LEFT,20171115T011946.475954
2A59_L1_0.png,2A59,0,BOTTOM,2,LEFT,20171115T012003.447007
2A59_L1_1.png,2A59,1,BOTTOM,2,LEFT,20171115T012003.447007
2A59_L2_0.png,2A59,0,BOTTOM,2,LEFT,20171115T012004.436320
2A59_L2_1.png,2A59,1,BOTTOM,2,LEFT,20171115T012004.436320
2A59_L3_0.png,2A59,0,CENTER,2,LEFT,20171115T012005.448821
2A59_L3_1.png,2A59,1,CENTER,2,LEFT,20171115T012005.448821
2A59_L4_0.png,2A59,0,TOP,2,LEFT,20171115T012006.437702
2A59_L4_1.png,2A59,1,TOP,2,LEFT,20171115T012006.437702
2A59_L5_0.png,2A59,0,TOP,2,LEFT,20171115T012007.442856
2A59_L5_1.png,2A59,1,TOP,2,LEFT,20171115T012007.442856
2A58_L1_0.png,2A58,0,BOTTOM,2,LEFT,20171115T012008.440346
2A58_L1_1.png,2A58,1,BOTTOM,2,LEFT,20171115T012008.440346
2A58_L2_0.png,2A58,0,BOTTOM,2,LEFT,20171115T012009.432013
2A58_L2_1.png,2A58,1,BOTTOM,2,LEFT,20171115T012009.432013
2A58_L3_0.png,2A58,0,CENTER,2,LEFT,20171115T012010.438034
2A58_L3_1.png,2A58,1,CENTER,2,LEFT,20171115T012010.438034
2A58_L4_0.png,2A58,0,TOP,2,LEFT,20171115T012011.446930
2A58_L4_1.png,2A58,1,TOP,2,LEFT,20171115T012011.446930
2A58_L5_0.png,2A58,0,TOP,2,LEFT,20171115T012012.440140
2A58_L5_1.png,2A58,1,TOP,2,LEFT,20171115T012012.440140
2A57_L1_0.png,2A57,0,BOTTOM,2,LEFT,20171115T012014.435469
2A57_L1_1.png,2A57,1,BOTTOM,2,LEFT,20171115T012014.435469
2A57_L2_0.png,2A57,0,BOTTOM,2,LEFT,20171115T012015.443519
2A57_L2_1.png,2A57,1,BOTTOM,2,LEFT,20171115T012015.443519
2A57_L3_0.png,2A57,0,CENTER,2,LEFT,20171115T012016.434186
2A57_L3_1.png,2A57,1,CENTER,2,LEFT,20171115T012016.434186
2A57_L4_0.png,2A57,0,TOP,2,LEFT,20171115T012017.437578
2A57_L4_1.png,2A57,1,TOP,2,LEFT,20171115T012017.437578
2A57_L5_0.png,2A57,0,TOP,2,LEFT,20171115T012018.423271
2A57_L5_1.png,2A57,1,TOP,2,LEFT,20171115T012018.423271
2A56_L1_0.png,2A56,0,BOTTOM,2,LEFT,20171115T012019.433937
2A56_L1_1.png,2A56,1,BOTTOM,2,LEFT,20171115T012019.433937
2A56_L2_0.png,2A56,0,BOTTOM,2,LEFT,20171115T012020.439215
2A56_L2_1.png,2A56,1,BOTTOM,2,LEFT,20171115T012020.439215
2A56_L3_0.png,2A56,0,CENTER,2,LEFT,20171115T012021.437172
2A56_L3_1.png,2A56,1,CENTER,2,LEFT,20171115T012021.437172
2A56_L4_0.png,2A56,0,TOP,2,LEFT,20171115T012022.428387
2A56_L4_1.png,2A56,1,TOP,2,LEFT,20171115T012022.428387
2A56_L5_0.png,2A56,0,TOP,2,LEFT,20171115T012023.433352
2A56_L5_1.png,2A56,1,TOP,2,LEFT,20171115T012023.433352
2A54_L1_0.png,2A54,0,BOTTOM,2,LEFT,20171115T012029.425031
2A54_L1_1.png,2A54,1,BOTTOM,2,LEFT,20171115T012029.425031
2A54_L2_0.png,2A54,0,BOTTOM,2,LEFT,20171115T012030.422893
2A54_L2_1.png,2A54,1,BOTTOM,2,LEFT,20171115T012030.422893
2A54_L3_0.png,2A54,0,CENTER,2,LEFT,20171115T012031.417238
2A54_L3_1.png,2A54,1,CENTER,2,LEFT,20171115T012031.417238
2A54_L4_0.png,2A54,0,TOP,2,LEFT,20171115T012032.408392
2A54_L4_1.png,2A54,1,TOP,2,LEFT,20171115T012032.408392
2A54_L5_0.png,2A54,0,TOP,2,LEFT,20171115T012033.416015
2A54_L5_1.png,2A54,1,TOP,2,LEFT,20171115T012033.416015
2A48_L1_0.png,2A48,0,BOTTOM,2,LEFT,20171115T012100.363805
2A48_L1_1.png,2A48,1,BOTTOM,2,LEFT,20171115T012100.363805
2A48_L2_0.png,2A48,0,BOTTOM,2,LEFT,20171115T012101.363354
2A48_L2_1.png,2A48,1,BOTTOM,2,LEFT,20171115T012101.363354
2A48_L3_0.png,2A48,0,CENTER,2,LEFT,20171115T012102.365920
2A48_L3_1.png,2A48,1,CENTER,2,LEFT,20171115T012102.365920
2A48_L4_0.png,2A48,0,TOP,2,LEFT,20171115T012103.363090
2A48_L4_1.png,2A48,1,TOP,2,LEFT,20171115T012103.363090
2A48_L5_0.png,2A48,0,TOP,2,LEFT,20171115T012104.374609
2A48_L5_1.png,2A48,1,TOP,2,LEFT,20171115T012104.374609
2A47_L1_0.png,2A47,0,BOTTOM,2,LEFT,20171115T012108.362738
2A47_L1_1.png,2A47,1,BOTTOM,2,LEFT,20171115T012108.362738
2A47_L2_0.png,2A47,0,BOTTOM,2,LEFT,20171115T012109.374227
2A47_L2_1.png,2A47,1,BOTTOM,2,LEFT,20171115T012109.374227
2A47_L3_0.png,2A47,0,CENTER,2,LEFT,20171115T012110.364091
2A47_L3_1.png,2A47,1,CENTER,2,LEFT,20171115T012110.364091
2A47_L4_0.png,2A47,0,TOP,2,LEFT,20171115T012111.360886
2A47_L4_1.png,2A47,1,TOP,2,LEFT,20171115T012111.360886
2A47_L5_0.png,2A47,0,TOP,2,LEFT,20171115T012112.349654
2A47_L5_1.png,2A47,1,TOP,2,LEFT,20171115T012112.349654
2A46_L1_0.png,2A46,0,BOTTOM,2,LEFT,20171115T012113.357119
2A46_L1_1.png,2A46,1,BOTTOM,2,LEFT,20171115T012113.357119
2A46_L2_0.png,2A46,0,BOTTOM,2,LEFT,20171115T012114.365726
2A46_L2_1.png,2A46,1,BOTTOM,2,LEFT,20171115T012114.365726
2A46_L3_0.png,2A46,0,CENTER,2,LEFT,20171115T012115.344288
2A46_L3_1.png,2A46,1,CENTER,2,LEFT,20171115T012115.344288
2A46_L4_0.png,2A46,0,TOP,2,LEFT,20171115T012116.347659
2A46_L4_1.png,2A46,1,TOP,2,LEFT,20171115T012116.347659
2A46_L5_0.png,2A46,0,TOP,2,LEFT,20171115T012117.346168
2A46_L5_1.png,2A46,1,TOP,2,LEFT,20171115T012117.346168
2A45_L1_0.png,2A45,0,BOTTOM,2,LEFT,20171115T012118.340677
2A45_L1_1.png,2A45,1,BOTTOM,2,LEFT,20171115T012118.340677
2A45_L2_0.png,2A45,0,BOTTOM,2,LEFT,20171115T012119.344242
2A45_L2_1.png,2A45,1,BOTTOM,2,LEFT,20171115T012119.344242
2A45_L3_0.png,2A45,0,CENTER,2,LEFT,20171115T012120.337467
2A45_L3_1.png,2A45,1,CENTER,2,LEFT,20171115T012120.337467
2A45_L4_0.png,2A45,0,TOP,2,LEFT,20171115T012121.340830
2A45_L4_1.png,2A45,1,TOP,2,LEFT,20171115T012121.340830
2A45_L5_0.png,2A45,0,TOP,2,LEFT,20171115T012122.353314
2A45_L5_1.png,2A45,1,TOP,2,LEFT,20171115T012122.353314
2A40_L1_0.png,2A40,0,BOTTOM,2,LEFT,20171115T012151.310704
2A40_L1_1.png,2A40,1,BOTTOM,2,LEFT,20171115T012151.310704
2A40_L2_0.png,2A40,0,BOTTOM,2,LEFT,20171115T012152.307573
2A40_L2_1.png,2A40,1,BOTTOM,2,LEFT,20171115T012152.307573
2A40_L3_0.png,2A40,0,CENTER,2,LEFT,20171115T012153.309453
2A40_L3_1.png,2A40,1,CENTER,2,LEFT,20171115T012153.309453
2A40_L4_0.png,2A40,0,TOP,2,LEFT,20171115T012154.302667
2A40_L4_1.png,2A40,1,TOP,2,LEFT,20171115T012154.302667
2A40_L5_0.png,2A40,0,TOP,2,LEFT,20171115T012155.304186
2A40_L5_1.png,2A40,1,TOP,2,LEFT,20171115T012155.304186
2A38_L1_0.png,2A38,0,BOTTOM,2,LEFT,20171115T012202.294339
2A38_L1_1.png,2A38,1,BOTTOM,2,LEFT,20171115T012202.294339
2A38_L2_0.png,2A38,0,BOTTOM,2,LEFT,20171115T012203.286399
2A38_L2_1.png,2A38,1,BOTTOM,2,LEFT,20171115T012203.286399
2A38_L3_0.png,2A38,0,CENTER,2,LEFT,20171115T012204.296797
2A38_L3_1.png,2A38,1,CENTER,2,LEFT,20171115T012204.296797
2A38_L4_0.png,2A38,0,TOP,2,LEFT,20171115T012205.294491
2A38_L4_1.png,2A38,1,TOP,2,LEFT,20171115T012205.294491
2A38_L5_0.png,2A38,0,TOP,2,LEFT,20171115T012206.293343
2A38_L5_1.png,2A38,1,TOP,2,LEFT,20171115T012206.293343
2A36_L1_0.png,2A36,0,BOTTOM,2,LEFT,20171115T012212.273445
2A36_L1_1.png,2A36,1,BOTTOM,2,LEFT,20171115T012212.273445
2A36_L2_0.png,2A36,0,BOTTOM,2,LEFT,20171115T012213.272864
2A36_L2_1.png,2A36,1,BOTTOM,2,LEFT,20171115T012213.272864
2A36_L3_0.png,2A36,0,CENTER,2,LEFT,20171115T012214.278276
2A36_L3_1.png,2A36,1,CENTER,2,LEFT,20171115T012214.278276
2A36_L4_0.png,2A36,0,TOP,2,LEFT,20171115T012215.277721
2A36_L4_1.png,2A36,1,TOP,2,LEFT,20171115T012215.277721
2A36_L5_0.png,2A36,0,TOP,2,LEFT,20171115T012216.286305
2A36_L5_1.png,2A36,1,TOP,2,LEFT,20171115T012216.286305
2A33_L1_0.png,2A33,0,BOTTOM,2,LEFT,20171115T012222.278805
2A33_L1_1.png,2A33,1,BOTTOM,2,LEFT,20171115T012222.278805
2A33_L2_0.png,2A33,0,BOTTOM,2,LEFT,20171115T012223.263906
2A33_L2_1.png,2A33,1,BOTTOM,2,LEFT,20171115T012223.263906
2A33_L3_0.png,2A33,0,CENTER,2,LEFT,20171115T012224.265884
2A33_L3_1.png,2A33,1,CENTER,2,LEFT,20171115T012224.265884
2A33_L4_0.png,2A33,0,TOP,2,LEFT,20171115T012225.266432
2A33_L4_1.png,2A33,1,TOP,2,LEFT,20171115T012225.266432
2A33_L5_0.png,2A33,0,TOP,2,LEFT,20171115T012226.264306
2A33_L5_1.png,2A33,1,TOP,2,LEFT,20171115T012226.264306
2A31_L1_0.png,2A31,0,BOTTOM,2,LEFT,20171115T012233.249696
2A31_L1_1.png,2A31,1,BOTTOM,2,LEFT,20171115T012233.249696
2A31_L2_0.png,2A31,0,BOTTOM,2,LEFT,20171115T012234.266552
2A31_L2_1.png,2A31,1,BOTTOM,2,LEFT,20171115T012234.266552
2A31_L3_0.png,2A31,0,CENTER,2,LEFT,20171115T012235.241830
2A31_L3_1.png,2A31,1,CENTER,2,LEFT,20171115T012235.241830
2A31_L4_0.png,2A31,0,TOP,2,LEFT,20171115T012236.254388
2A31_L4_1.png,2A31,1,TOP,2,LEFT,20171115T012236.254388
2A31_L5_0.png,2A31,0,TOP,2,LEFT,20171115T012237.243725
2A31_L5_1.png,2A31,1,TOP,2,LEFT,20171115T012237.243725
2A28_L1_0.png,2A28,0,BOTTOM,2,LEFT,20171115T012249.234997
2A28_L1_1.png,2A28,1,BOTTOM,2,LEFT,20171115T012249.234997
2A28_L2_0.png,2A28,0,BOTTOM,2,LEFT,20171115T012250.224091
2A28_L2_1.png,2A28,1,BOTTOM,2,LEFT,20171115T012250.224091
2A28_L3_0.png,2A28,0,CENTER,2,LEFT,20171115T012251.223301
2A28_L3_1.png,2A28,1,CENTER,2,LEFT,20171115T012251.223301
2A28_L4_0.png,2A28,0,TOP,2,LEFT,20171115T012252.229560
2A28_L4_1.png,2A28,1,TOP,2,LEFT,20171115T012252.229560
2A28_L5_0.png,2A28,0,TOP,2,LEFT,20171115T012253.223010
2A28_L5_1.png,2A28,1,TOP,2,LEFT,20171115T012253.223010
2A26_L1_0.png,2A26,0,BOTTOM,2,LEFT,20171115T012258.204823
2A26_L1_1.png,2A26,1,BOTTOM,2,LEFT,20171115T012258.204823
2A26_L2_0.png,2A26,0,BOTTOM,2,LEFT,20171115T012259.217154
2A26_L2_1.png,2A26,1,BOTTOM,2,LEFT,20171115T012259.217154
2A26_L3_0.png,2A26,0,CENTER,2,LEFT,20171115T012300.214354
2A26_L3_1.png,2A26,1,CENTER,2,LEFT,20171115T012300.214354
2A26_L4_0.png,2A26,0,TOP,2,LEFT,20171115T012301.202524
2A26_L4_1.png,2A26,1,TOP,2,LEFT,20171115T012301.202524
2A26_L5_0.png,2A26,0,TOP,2,LEFT,20171115T012302.210946
2A26_L5_1.png,2A26,1,TOP,2,LEFT,20171115T012302.210946
2A23_L1_0.png,2A23,0,BOTTOM,2,LEFT,20171115T012314.196760
2A23_L1_1.png,2A23,1,BOTTOM,2,LEFT,20171115T012314.196760
2A23_L2_0.png,2A23,0,BOTTOM,2,LEFT,20171115T012315.190510
2A23_L2_1.png,2A23,1,BOTTOM,2,LEFT,20171115T012315.190510
2A23_L3_0.png,2A23,0,CENTER,2,LEFT,20171115T012316.193606
2A23_L3_1.png,2A23,1,CENTER,2,LEFT,20171115T012316.193606
2A23_L4_0.png,2A23,0,TOP,2,LEFT,20171115T012317.192555
2A23_L4_1.png,2A23,1,TOP,2,LEFT,20171115T012317.192555
2A23_L5_0.png,2A23,0,TOP,2,LEFT,20171115T012318.197506
2A23_L5_1.png,2A23,1,TOP,2,LEFT,20171115T012318.197506
2A21_L1_0.png,2A21,0,BOTTOM,2,LEFT,20171115T012326.186937
2A21_L1_1.png,2A21,1,BOTTOM,2,LEFT,20171115T012326.186937
2A21_L2_0.png,2A21,0,BOTTOM,2,LEFT,20171115T012327.184427
2A21_L2_1.png,2A21,1,BOTTOM,2,LEFT,20171115T012327.184427
2A21_L3_0.png,2A21,0,CENTER,2,LEFT,20171115T012328.179546
2A21_L3_1.png,2A21,1,CENTER,2,LEFT,20171115T012328.179546
2A21_L4_0.png,2A21,0,TOP,2,LEFT,20171115T012329.187211
2A21_L4_1.png,2A21,1,TOP,2,LEFT,20171115T012329.187211
2A21_L5_0.png,2A21,0,TOP,2,LEFT,20171115T012330.187059
2A21_L5_1.png,2A21,1,TOP,2,LEFT,20171115T012330.187059
2A19_L1_0.png,2A19,0,BOTTOM,2,LEFT,20171115T012336.174227
2A19_L1_1.png,2A19,1,BOTTOM,2,LEFT,20171115T012336.174227
2A19_L2_0.png,2A19,0,BOTTOM,2,LEFT,20171115T012337.164352
2A19_L2_1.png,2A19,1,BOTTOM,2,LEFT,20171115T012337.164352
2A19_L3_0.png,2A19,0,CENTER,2,LEFT,20171115T012338.176031
2A19_L3_1.png,2A19,1,CENTER,2,LEFT,20171115T012338.176031
2A19_L4_0.png,2A19,0,TOP,2,LEFT,20171115T012339.175609
2A19_L4_1.png,2A19,1,TOP,2,LEFT,20171115T012339.175609
2A19_L5_0.png,2A19,0,TOP,2,LEFT,20171115T012340.162379
2A19_L5_1.png,2A19,1,TOP,2,LEFT,20171115T012340.162379
2A18_L1_0.png,2A18,0,BOTTOM,2,LEFT,20171115T012341.191395
2A18_L1_1.png,2A18,1,BOTTOM,2,LEFT,20171115T012341.191395
2A18_L2_0.png,2A18,0,BOTTOM,2,LEFT,20171115T012342.173467
2A18_L2_1.png,2A18,1,BOTTOM,2,LEFT,20171115T012342.173467
2A18_L3_0.png,2A18,0,CENTER,2,LEFT,20171115T012343.161594
2A18_L3_1.png,2A18,1,CENTER,2,LEFT,20171115T012343.161594
2A18_L4_0.png,2A18,0,TOP,2,LEFT,20171115T012344.155127
2A18_L4_1.png,2A18,1,TOP,2,LEFT,20171115T012344.155127
2A18_L5_0.png,2A18,0,TOP,2,LEFT,20171115T012345.140578
2A18_L5_1.png,2A18,1,TOP,2,LEFT,20171115T012345.140578
2A16_L1_0.png,2A16,0,BOTTOM,2,LEFT,20171115T012352.157478
2A16_L1_1.png,2A16,1,BOTTOM,2,LEFT,20171115T012352.157478
2A16_L2_0.png,2A16,0,BOTTOM,2,LEFT,20171115T012353.158110
2A16_L2_1.png,2A16,1,BOTTOM,2,LEFT,20171115T012353.158110
2A16_L3_0.png,2A16,0,CENTER,2,LEFT,20171115T012354.143926
2A16_L3_1.png,2A16,1,CENTER,2,LEFT,20171115T012354.143926
2A16_L4_0.png,2A16,0,TOP,2,LEFT,20171115T012355.145605
2A16_L4_1.png,2A16,1,TOP,2,LEFT,20171115T012355.145605
2A16_L5_0.png,2A16,0,TOP,2,LEFT,20171115T012356.150700
2A16_L5_1.png,2A16,1,TOP,2,LEFT,20171115T012356.150700
2A11_L1_0.png,2A11,0,BOTTOM,2,LEFT,20171115T012418.106851
2A11_L1_1.png,2A11,1,BOTTOM,2,LEFT,20171115T012418.106851
2A11_L2_0.png,2A11,0,BOTTOM,2,LEFT,20171115T012419.106518
2A11_L2_1.png,2A11,1,BOTTOM,2,LEFT,20171115T012419.106518
2A11_L3_0.png,2A11,0,CENTER,2,LEFT,20171115T012420.110641
2A11_L3_1.png,2A11,1,CENTER,2,LEFT,20171115T012420.110641
2A11_L4_0.png,2A11,0,TOP,2,LEFT,20171115T012421.118266
2A11_L4_1.png,2A11,1,TOP,2,LEFT,20171115T012421.118266
2A11_L5_0.png,2A11,0,TOP,2,LEFT,20171115T012422.104756
2A11_L5_1.png,2A11,1,TOP,2,LEFT,20171115T012422.104756
2A10_L1_0.png,2A10,0,BOTTOM,2,LEFT,20171115T012423.102770
2A10_L1_1.png,2A10,1,BOTTOM,2,LEFT,20171115T012423.102770
2A10_L2_0.png,2A10,0,BOTTOM,2,LEFT,20171115T012424.102404
2A10_L2_1.png,2A10,1,BOTTOM,2,LEFT,20171115T012424.102404
2A10_L3_0.png,2A10,0,CENTER,2,LEFT,20171115T012425.117289
2A10_L3_1.png,2A10,1,CENTER,2,LEFT,20171115T012425.117289
2A10_L4_0.png,2A10,0,TOP,2,LEFT,20171115T012426.110912
2A10_L4_1.png,2A10,1,TOP,2,LEFT,20171115T012426.110912
2A10_L5_0.png,2A10,0,TOP,2,LEFT,20171115T012427.094873
2A10_L5_1.png,2A10,1,TOP,2,LEFT,20171115T012427.094873
2A9_L1_0.png,2A9,0,BOTTOM,2,LEFT,20171115T012428.107262
2A9_L1_1.png,2A9,1,BOTTOM,2,LEFT,20171115T012428.107262
2A9_L2_0.png,2A9,0,BOTTOM,2,LEFT,20171115T012429.100921
2A9_L2_1.png,2A9,1,BOTTOM,2,LEFT,20171115T012429.100921
2A9_L3_0.png,2A9,0,CENTER,2,LEFT,20171115T012430.102584
2A9_L3_1.png,2A9,1,CENTER,2,LEFT,20171115T012430.102584
2A9_L4_0.png,2A9,0,TOP,2,LEFT,20171115T012431.105704
2A9_L4_1.png,2A9,1,TOP,2,LEFT,20171115T012431.105704
2A9_L5_0.png,2A9,0,TOP,2,LEFT,20171115T012432.100716
2A9_L5_1.png,2A9,1,TOP,2,LEFT,20171115T012432.100716
2A8_L1_0.png,2A8,0,BOTTOM,2,LEFT,20171115T012433.089791
2A8_L1_1.png,2A8,1,BOTTOM,2,LEFT,20171115T012433.089791
2A8_L2_0.png,2A8,0,BOTTOM,2,LEFT,20171115T012434.088731
2A8_L2_1.png,2A8,1,BOTTOM,2,LEFT,20171115T012434.088731
2A8_L3_0.png,2A8,0,CENTER,2,LEFT,20171115T012435.087982
2A8_L3_1.png,2A8,1,CENTER,2,LEFT,20171115T012435.087982
2A8_L4_0.png,2A8,0,TOP,2,LEFT,20171115T012436.081385
2A8_L4_1.png,2A8,1,TOP,2,LEFT,20171115T012436.081385
2A8_L5_0.png,2A8,0,TOP,2,LEFT,20171115T012437.072859
2A8_L5_1.png,2A8,1,TOP,2,LEFT,20171115T012437.072859
2A5_L1_0.png,2A5,0,BOTTOM,2,LEFT,20171115T012448.061705
2A5_L1_1.png,2A5,1,BOTTOM,2,LEFT,20171115T012448.061705
2A5_L2_0.png,2A5,0,BOTTOM,2,LEFT,20171115T012449.072329
2A5_L2_1.png,2A5,1,BOTTOM,2,LEFT,20171115T012449.072329
2A5_L3_0.png,2A5,0,CENTER,2,LEFT,20171115T012450.078445
2A5_L3_1.png,2A5,1,CENTER,2,LEFT,20171115T012450.078445
2A5_L4_0.png,2A5,0,TOP,2,LEFT,20171115T012451.069215
2A5_L4_1.png,2A5,1,TOP,2,LEFT,20171115T012451.069215
2A5_L5_0.png,2A5,0,TOP,2,LEFT,20171115T012452.069741
2A5_L5_1.png,2A5,1,TOP,2,LEFT,20171115T012452.069741
2A4_L1_0.png,2A4,0,BOTTOM,2,LEFT,20171115T012453.088651
2A4_L1_1.png,2A4,1,BOTTOM,2,LEFT,20171115T012453.088651
2A4_L2_0.png,2A4,0,BOTTOM,2,LEFT,20171115T012454.071866
2A4_L2_1.png,2A4,1,BOTTOM,2,LEFT,20171115T012454.071866
2A4_L3_0.png,2A4,0,CENTER,2,LEFT,20171115T012455.076626
2A4_L3_1.png,2A4,1,CENTER,2,LEFT,20171115T012455.076626
2A4_L4_0.png,2A4,0,TOP,2,LEFT,20171115T012456.062457
2A4_L4_1.png,2A4,1,TOP,2,LEFT,20171115T012456.062457
2A4_L5_0.png,2A4,0,TOP,2,LEFT,20171115T012457.063784
2A4_L5_1.png,2A4,1,TOP,2,LEFT,20171115T012457.063784
2A3_L1_0.png,2A3,0,BOTTOM,2,LEFT,20171115T012458.059472
2A3_L1_1.png,2A3,1,BOTTOM,2,LEFT,20171115T012458.059472
2A3_L2_0.png,2A3,0,BOTTOM,2,LEFT,20171115T012459.059882
2A3_L2_1.png,2A3,1,BOTTOM,2,LEFT,20171115T012459.059882
2A3_L3_0.png,2A3,0,CENTER,2,LEFT,20171115T012500.062931
2A3_L3_1.png,2A3,1,CENTER,2,LEFT,20171115T012500.062931
2A3_L4_0.png,2A3,0,TOP,2,LEFT,20171115T012501.067891
2A3_L4_1.png,2A3,1,TOP,2,LEFT,20171115T012501.067891
2A3_L5_0.png,2A3,0,TOP,2,LEFT,20171115T012502.048436
2A3_L5_1.png,2A3,1,TOP,2,LEFT,20171115T012502.048436
2A1_L1_0.png,2A1,0,BOTTOM,2,LEFT,20171115T012509.046431
2A1_L1_1.png,2A1,1,BOTTOM,2,LEFT,20171115T012509.046431
2A1_L2_0.png,2A1,0,BOTTOM,2,LEFT,20171115T012510.056898
2A1_L2_1.png,2A1,1,BOTTOM,2,LEFT,20171115T012510.056898
2A1_L3_0.png,2A1,0,CENTER,2,LEFT,20171115T012511.047478
2A1_L3_1.png,2A1,1,CENTER,2,LEFT,20171115T012511.047478
2A1_L4_0.png,2A1,0,TOP,2,LEFT,20171115T012512.039240
2A1_L4_1.png,2A1,1,TOP,2,LEFT,20171115T012512.039240
2A1_L5_0.png,2A1,0,TOP,2,LEFT,20171115T012513.046641
2A1_L5_1.png,2A1,1,TOP,2,LEFT,20171115T012513.046641
3A1_L1_0.png,3A1,0,TOP,3,LEFT,20171115T012959.981368
3A1_L1_1.png,3A1,1,TOP,3,LEFT,20171115T012959.981368
3A1_L2_0.png,3A1,0,TOP,3,LEFT,20171115T013000.986175
3A1_L2_1.png,3A1,1,TOP,3,LEFT,20171115T013000.986175
3A1_L3_0.png,3A1,0,CENTER,3,LEFT,20171115T013001.955678
3A1_L3_1.png,3A1,1,CENTER,3,LEFT,20171115T013001.955678
3A1_L4_0.png,3A1,0,BOTTOM,3,LEFT,20171115T013002.948875
3A1_L4_1.png,3A1,1,BOTTOM,3,LEFT,20171115T013002.948875
3A1_L5_0.png,3A1,0,BOTTOM,3,LEFT,20171115T013003.968237
3A1_L5_1.png,3A1,1,BOTTOM,3,LEFT,20171115T013003.968237
3A2_L1_0.png,3A2,0,TOP,3,LEFT,20171115T013005.958032
3A2_L1_1.png,3A2,1,TOP,3,LEFT,20171115T013005.958032
3A2_L2_0.png,3A2,0,TOP,3,LEFT,20171115T013006.950070
3A2_L2_1.png,3A2,1,TOP,3,LEFT,20171115T013006.950070
3A2_L3_0.png,3A2,0,CENTER,3,LEFT,20171115T013007.942642
3A2_L3_1.png,3A2,1,CENTER,3,LEFT,20171115T013007.942642
3A2_L4_0.png,3A2,0,BOTTOM,3,LEFT,20171115T013008.969059
3A2_L4_1.png,3A2,1,BOTTOM,3,LEFT,20171115T013008.969059
3A2_L5_0.png,3A2,0,BOTTOM,3,LEFT,20171115T013009.935954
3A2_L5_1.png,3A2,1,BOTTOM,3,LEFT,20171115T013009.935954
3A4_L1_0.png,3A4,0,TOP,3,LEFT,20171115T013016.950136
3A4_L1_1.png,3A4,1,TOP,3,LEFT,20171115T013016.950136
3A4_L2_0.png,3A4,0,TOP,3,LEFT,20171115T013017.928525
